PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_deck,Cabin_num,Cabin_side,Sex,TotalServices,MinServices,MeanServices,MaxServices
0224_01,3,0,1,32.0,1,181.0,0.0,5.0,1634.0,0.0,0,6,42,2,1,1820.0,0.0,455.0,1634.0
0225_01,2,1,2,58.0,0,0.0,0.0,0.0,0.0,0.0,1,7,38,1,0,0.0,0.0,0.0,0.0
0229_01,2,0,1,24.0,0,4.0,7.0,0.0,713.0,79.0,0,6,43,2,1,724.0,0.0,181.0,713.0
0231_01,3,0,1,30.0,0,85.0,0.0,1.0,1720.0,0.0,0,6,44,2,1,1806.0,0.0,451.5,1720.0
0232_01,2,1,2,27.0,0,0.0,458.08,0.0,0.0,0.0,0,7,36,2,0,458.08,0.0,114.52,458.08
0233_01,3,0,1,32.0,0,56.0,0.0,256.0,1438.0,0.0,0,6,45,2,0,1750.0,0.0,437.5,1438.0
0234_01,2,0,1,43.0,0,224.69,888.0,0.0,0.0,0.0,0,6,50,1,0,1112.69,0.0,278.1725,888.0
0237_01,1,1,1,42.0,0,0.0,0.0,0.0,0.0,0.0,1,2,11,1,1,0.0,0.0,0.0,0.0
0239_01,3,0,1,37.0,0,637.0,0.0,0.0,92.0,319.0,0,6,427,2,1,729.0,0.0,182.25,637.0
0240_01,3,1,1,35.0,0,0.0,0.0,0.0,0.0,0.0,1,6,52,1,1,0.0,0.0,0.0,0.0
0241_01,1,0,3,33.0,0,0.0,1249.0,0.0,4812.0,1116.0,0,5,11,1,1,6061.0,0.0,1515.25,4812.0
0242_01,2,0,1,18.0,0,313.0,1.0,691.0,283.0,0.0,0,6,46,2,0,1288.0,1.0,322.0,691.0
0243_01,2,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,0,7,37,2,0,0.0,0.0,0.0,0.0
0244_01,3,1,1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,6,427,2,1,0.0,0.0,0.0,0.0
0244_02,3,1,3,14.0,0,0.0,0.0,0.0,0.0,0.0,1,6,47,2,1,0.0,0.0,0.0,0.0
0245_01,1,0,3,46.0,0,0.0,3571.0,0.0,0.0,7.0,1,3,6,1,0,3571.0,0.0,892.75,3571.0
0245_02,1,0,1,33.0,0,0.0,86.0,796.0,584.0,10912.0,0,3,6,1,1,1466.0,0.0,366.5,796.0
0246_01,3,0,1,21.0,0,2947.0,0.0,287.0,27.0,0.0,0,4,8,1,0,3261.0,0.0,815.25,2947.0
0248_01,1,0,1,33.0,0,0.0,1.0,0.0,8620.0,1063.0,0,3,10,2,1,8621.0,0.0,2155.25,8620.0
0250_01,2,1,2,47.0,0,224.69,0.0,0.0,0.0,0.0,0,7,38,2,0,224.69,0.0,56.1725,224.69
0251_01,2,1,3,54.0,0,0.0,0.0,0.0,0.0,0.0,1,3,11,2,0,0.0,0.0,0.0,0.0
0252_01,2,0,1,30.0,0,335.0,695.0,541.0,0.0,0.0,0,6,53,1,0,1571.0,0.0,392.75,695.0
0253_01,2,0,1,29.0,0,272.0,615.0,0.0,0.0,1.0,0,7,42,1,0,887.0,0.0,221.75,615.0
0254_01,2,0,1,21.0,0,702.0,172.0,408.0,2.0,6.0,1,6,54,1,1,1284.0,2.0,321.0,702.0
0255_01,1,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,1,3,2,1,0.0,0.0,0.0,0.0
0257_01,3,0,3,21.0,0,1664.0,0.0,174.73,0.0,0.0,0,6,49,2,1,1838.73,0.0,459.6825,1664.0
0257_02,3,1,1,60.0,0,0.0,0.0,0.0,0.0,0.0,1,6,49,2,1,0.0,0.0,0.0,0.0
0258_01,2,0,1,22.0,0,0.0,0.0,313.0,299.0,92.0,0,6,50,2,0,612.0,0.0,153.0,313.0
0260_01,1,0,1,26.0,0,0.0,4810.0,0.0,981.0,2054.0,0,5,16,2,1,5791.0,0.0,1447.75,4810.0
0261_01,2,0,1,26.0,0,66.0,29.0,0.0,0.0,803.0,0,6,56,1,1,95.0,0.0,23.75,66.0
0263_01,2,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,1,7,43,1,1,0.0,0.0,0.0,0.0
0265_01,1,1,1,39.0,0,0.0,0.0,0.0,311.14,0.0,1,4,8,2,1,311.14,0.0,77.785,311.14
0267_01,2,0,1,13.0,0,118.0,0.0,0.0,754.0,1.0,0,6,51,2,0,872.0,0.0,218.0,754.0
0269_01,2,0,3,47.0,0,0.0,231.0,592.0,0.0,0.0,1,6,52,2,1,823.0,0.0,205.75,592.0
0270_01,2,0,1,63.0,0,0.0,25.0,128.0,0.0,1240.0,0,6,59,1,0,153.0,0.0,38.25,128.0
0275_01,1,1,3,28.82,0,0.0,0.0,0.0,0.0,0.0,1,4,9,2,1,0.0,0.0,0.0,0.0
0277_01,2,0,3,50.0,0,44.0,2390.0,0.0,53.0,0.0,1,6,61,1,0,2487.0,0.0,621.75,2390.0
0278_01,2,0,1,35.0,0,0.0,0.0,0.0,888.0,304.86,0,6,427,2,0,888.0,0.0,222.0,888.0
0278_02,2,0,1,45.0,0,0.0,97.0,0.0,14.0,333.0,0,7,45,1,0,111.0,0.0,27.75,97.0
0281_01,2,0,1,19.0,0,0.0,0.0,2078.0,0.0,0.0,1,6,63,1,0,2078.0,0.0,519.5,2078.0
0282_01,2,0,1,21.0,0,0.0,918.0,0.0,0.0,0.0,1,6,54,2,1,918.0,0.0,229.5,918.0
0283_01,2,1,2,29.0,0,0.0,0.0,0.0,0.0,0.0,1,7,46,1,0,0.0,0.0,0.0,0.0
0283_02,2,0,1,22.0,0,146.0,654.0,1.0,0.0,2.0,1,6,64,1,1,801.0,0.0,200.25,654.0
0285_01,1,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,1,5,16,1,1,0.0,0.0,0.0,0.0
0285_02,1,1,3,42.0,0,0.0,0.0,0.0,0.0,0.0,1,5,16,1,0,0.0,0.0,0.0,0.0
0286_01,2,0,3,57.0,0,3.0,1281.0,29.0,162.0,13.0,0,6,65,1,0,1475.0,3.0,368.75,1281.0
0287_01,1,1,3,39.0,0,0.0,0.0,0.0,0.0,0.0,1,6,427,2,0,0.0,0.0,0.0,0.0
0287_02,1,0,1,28.0,0,0.0,587.0,32.0,6.0,1460.0,0,2,12,1,0,625.0,0.0,156.25,587.0
0288_01,2,0,3,19.0,0,0.0,0.0,0.0,0.0,828.0,0,6,55,2,1,0.0,0.0,0.0,0.0
0289_01,1,1,3,19.0,0,0.0,0.0,0.0,0.0,0.0,1,3,12,2,1,0.0,0.0,0.0,0.0
0290_01,1,0,3,26.0,0,0.0,4458.0,0.0,1157.0,262.0,1,2,7,2,1,5615.0,0.0,1403.75,4458.0
0290_02,1,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,2,7,2,1,0.0,0.0,0.0,0.0
0290_03,1,0,1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,2,7,2,1,0.0,0.0,0.0,0.0
0290_04,1,0,3,9.0,0,0.0,0.0,0.0,0.0,0.0,1,2,7,2,1,0.0,0.0,0.0,0.0
0291_01,1,0,1,40.0,0,0.0,6500.0,88.0,1090.0,0.0,1,4,10,2,1,7678.0,0.0,1919.5,6500.0
0294_01,1,1,1,50.0,0,0.0,0.0,0.0,311.14,0.0,1,2,8,2,1,311.14,0.0,77.785,311.14
0297_01,2,0,1,24.0,0,90.0,2.0,1324.0,17.0,0.0,1,7,47,1,0,1433.0,2.0,358.25,1324.0
0298_01,1,1,3,57.0,0,0.0,0.0,0.0,0.0,0.0,1,1,3,1,1,0.0,0.0,0.0,0.0
0301_01,2,1,1,16.0,0,0.0,0.0,0.0,0.0,0.0,0,6,427,2,0,0.0,0.0,0.0,0.0
0302_01,2,0,1,23.0,0,0.0,0.0,15.0,0.0,1370.0,0,6,67,1,0,15.0,0.0,3.75,15.0
0303_01,2,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,1,7,41,2,1,0.0,0.0,0.0,0.0
0304_01,1,0,1,28.0,0,0.0,422.0,0.0,1851.0,5166.0,0,5,18,2,0,2273.0,0.0,568.25,1851.0
0305_01,1,0,3,23.0,0,0.0,584.0,0.0,20.0,2469.0,0,3,7,1,1,604.0,0.0,151.0,584.0
0306_01,2,0,1,23.0,0,368.0,175.0,259.0,1.0,101.0,0,5,19,2,1,803.0,1.0,200.75,368.0
0307_01,2,0,1,18.0,0,0.0,0.0,1359.0,0.0,0.0,1,6,59,2,1,1359.0,0.0,339.75,1359.0
0309_01,2,0,1,18.0,0,1194.0,0.0,157.0,6.0,0.0,0,6,60,2,1,1357.0,0.0,339.25,1194.0
0310_01,1,0,1,67.0,0,224.69,230.0,0.0,4476.0,241.0,0,6,427,2,1,4930.69,0.0,1232.6725,4476.0
0313_01,2,0,2,60.0,0,7.0,540.0,1.0,0.0,4.0,1,6,68,1,0,548.0,0.0,137.0,540.0
0313_02,2,1,3,28.82,0,0.0,0.0,174.73,0.0,0.0,1,7,50,1,0,174.73,0.0,43.6825,174.73
0313_03,2,0,3,49.0,0,331.0,0.0,0.0,318.0,0.0,1,6,68,1,1,649.0,0.0,162.25,331.0
0313_04,2,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,50,1,1,0.0,0.0,0.0,0.0
0314_01,2,0,3,26.0,0,386.0,0.0,74.0,0.0,1330.0,0,7,51,1,1,460.0,0.0,115.0,386.0
0315_01,2,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,1,7,42,2,1,0.0,0.0,0.0,0.0
0316_01,1,0,1,24.0,0,0.0,2628.0,174.73,170.0,0.0,1,2,9,2,0,2972.73,0.0,743.1825,2628.0
0316_02,1,1,1,20.0,0,0.0,0.0,0.0,0.0,304.86,1,2,9,2,0,0.0,0.0,0.0,0.0
0320_01,2,0,1,18.0,0,0.0,2.0,0.0,311.14,0.0,0,7,44,2,1,313.14,0.0,78.285,311.14
0320_02,2,0,1,21.0,0,0.0,5.0,3.0,0.0,304.86,0,7,44,2,1,8.0,0.0,2.0,5.0
0321_01,2,0,1,59.0,1,1018.0,0.0,209.0,0.0,0.0,0,6,61,2,1,1227.0,0.0,306.75,1018.0
0322_01,2,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,0,7,45,2,0,0.0,0.0,0.0,0.0
0324_01,2,1,3,43.0,0,0.0,0.0,0.0,0.0,0.0,0,7,53,1,0,0.0,0.0,0.0,0.0
0326_01,2,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,0,7,47,2,1,0.0,0.0,0.0,0.0
0327_01,2,0,1,19.0,0,17.0,0.0,784.0,0.0,2.0,1,6,427,2,0,801.0,0.0,200.25,784.0
0330_01,1,0,1,2.0,0,0.0,0.0,0.0,0.0,0.0,1,3,14,2,0,0.0,0.0,0.0,0.0
0330_02,1,0,1,32.0,0,247.0,4651.0,0.0,46.0,202.0,1,3,14,2,-1,4944.0,0.0,1236.0,4651.0
0330_03,1,0,1,33.0,0,443.0,317.0,0.0,148.0,1260.0,0,3,14,2,1,908.0,0.0,227.0,443.0
0331_01,2,0,1,25.0,0,0.0,0.0,251.0,0.0,552.0,0,6,72,1,0,251.0,0.0,62.75,251.0
0333_01,3,1,3,29.0,0,0.0,0.0,0.0,0.0,0.0,1,6,73,1,1,0.0,0.0,0.0,0.0
0334_01,3,0,1,29.0,0,5715.0,2.0,211.0,1476.0,0.0,0,6,62,2,0,7404.0,2.0,1851.0,5715.0
0336_01,2,0,1,44.0,0,695.0,1.0,16.0,0.0,0.0,0,6,74,1,0,712.0,0.0,178.0,695.0
0337_01,3,1,3,2.0,0,0.0,0.0,0.0,0.0,0.0,1,6,63,2,1,0.0,0.0,0.0,0.0
0337_02,3,0,1,19.0,0,417.0,349.0,634.0,3.0,1057.0,1,6,63,2,1,1403.0,3.0,350.75,634.0
0337_03,3,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,1,6,63,2,-1,0.0,0.0,0.0,0.0
0338_01,2,1,1,18.0,0,0.0,0.0,174.73,0.0,0.0,1,7,48,2,0,174.73,0.0,43.6825,174.73
0340_01,1,1,3,38.0,0,0.0,0.0,0.0,0.0,0.0,1,2,10,2,1,0.0,0.0,0.0,0.0
0341_01,2,1,2,5.0,0,0.0,0.0,0.0,0.0,0.0,0,7,57,1,0,0.0,0.0,0.0,0.0
0343_01,2,0,2,31.0,0,121.0,0.0,0.0,274.0,907.0,0,6,76,1,0,395.0,0.0,98.75,274.0
0345_01,3,1,1,30.0,0,0.0,0.0,0.0,0.0,0.0,0,5,21,2,1,0.0,0.0,0.0,0.0
0346_01,2,1,3,15.0,0,0.0,0.0,0.0,0.0,0.0,1,7,59,1,0,0.0,0.0,0.0,0.0
0347_01,3,0,1,27.0,0,434.0,0.0,1434.0,0.0,0.0,0,6,64,2,1,1868.0,0.0,467.0,1434.0
0348_01,3,0,1,22.0,0,142.0,2876.0,202.0,3.0,0.0,1,4,12,1,1,3223.0,3.0,805.75,2876.0
0348_02,3,0,1,36.0,0,520.0,0.0,1865.0,0.0,0.0,1,6,427,2,1,2385.0,0.0,596.25,1865.0
0350_01,2,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,1,7,60,1,0,0.0,0.0,0.0,0.0
0352_01,3,0,1,23.0,0,2001.0,0.0,2975.0,0.0,0.0,0,6,78,1,1,4976.0,0.0,1244.0,2975.0
0355_01,2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,6,427,2,1,0.0,0.0,0.0,0.0
0356_01,1,1,3,36.0,0,0.0,0.0,0.0,0.0,0.0,1,2,15,1,1,0.0,0.0,0.0,0.0
0357_01,2,0,1,41.0,0,224.69,1198.0,0.0,124.0,572.0,0,6,65,2,1,1546.69,0.0,386.6725,1198.0
0358_01,2,1,1,50.0,0,0.0,0.0,0.0,0.0,0.0,1,7,50,2,0,0.0,0.0,0.0,0.0
0358_02,2,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,1,7,50,2,1,0.0,0.0,0.0,0.0
0359_01,2,0,2,26.0,0,148.0,0.0,453.0,0.0,88.0,0,6,66,2,0,601.0,0.0,150.25,453.0
0360_01,2,0,1,15.0,0,358.0,212.0,33.0,0.0,112.0,0,6,67,2,0,603.0,0.0,150.75,358.0
0361_01,2,0,3,33.0,0,0.0,36.0,0.0,280.0,417.0,1,6,68,2,0,316.0,0.0,79.0,280.0
0365_01,2,0,3,28.82,0,0.0,0.0,0.0,685.0,21.0,0,7,51,2,0,685.0,0.0,171.25,685.0
0368_01,3,0,1,26.0,0,2832.0,107.0,4447.0,15.0,4.0,0,6,82,1,1,7401.0,15.0,1850.25,4447.0
0368_02,3,1,1,61.0,0,0.0,0.0,0.0,0.0,0.0,1,6,82,1,0,0.0,0.0,0.0,0.0
0369_01,2,0,1,24.0,0,0.0,0.0,592.0,177.0,58.0,1,7,53,2,0,769.0,0.0,192.25,592.0
0370_01,2,0,1,30.0,0,0.0,95.0,0.0,441.0,1023.0,0,6,83,1,0,536.0,0.0,134.0,441.0
0371_01,3,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,1,6,84,1,1,0.0,0.0,0.0,0.0
0372_01,2,0,1,24.0,0,0.0,5.0,0.0,2766.0,0.0,0,6,85,1,-1,2771.0,0.0,692.75,2766.0
0373_01,2,1,1,41.0,0,0.0,0.0,0.0,0.0,0.0,0,7,62,1,1,0.0,0.0,0.0,0.0
0375_01,2,0,1,20.0,0,0.0,0.0,558.0,0.0,230.0,0,5,22,1,0,558.0,0.0,139.5,558.0
0376_01,2,0,1,22.0,0,116.0,0.0,786.0,6.0,0.0,1,7,54,2,0,908.0,0.0,227.0,786.0
0377_01,1,0,3,63.0,0,0.0,1068.0,0.0,176.0,8188.0,0,3,15,2,0,1244.0,0.0,311.0,1068.0
0378_01,1,0,3,18.0,0,17.0,215.0,4.0,5132.0,697.0,0,2,11,2,1,5368.0,4.0,1342.0,5132.0
0378_02,1,1,3,21.0,0,0.0,0.0,0.0,0.0,0.0,1,2,11,2,1,0.0,0.0,0.0,0.0
0378_03,1,0,1,79.0,0,5649.0,235.0,7.0,2579.0,2175.0,0,2,11,2,1,8470.0,7.0,2117.5,5649.0
0378_04,1,1,1,56.0,0,0.0,0.0,0.0,0.0,0.0,1,2,11,2,1,0.0,0.0,0.0,0.0
0378_05,1,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,1,2,11,2,1,0.0,0.0,0.0,0.0
0378_06,1,0,1,33.0,0,0.0,2491.0,6.0,1173.0,1059.0,0,2,11,2,1,3670.0,0.0,917.5,2491.0
0378_07,1,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,1,2,11,2,1,0.0,0.0,0.0,0.0
0379_01,2,0,1,31.0,0,198.0,0.0,591.0,0.0,164.0,1,7,63,1,0,789.0,0.0,197.25,591.0
0380_01,1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,1,6,427,2,1,0.0,0.0,0.0,0.0
0381_01,1,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,1,2,16,1,1,0.0,0.0,0.0,0.0
0381_02,1,1,3,38.0,0,0.0,0.0,174.73,0.0,0.0,1,2,16,1,1,174.73,0.0,43.6825,174.73
0382_01,2,0,1,23.0,0,348.0,0.0,0.0,4.0,368.0,0,7,64,1,0,352.0,0.0,88.0,348.0
0383_01,2,0,1,28.0,0,82.0,773.0,0.0,3693.0,140.0,0,7,55,2,0,4548.0,0.0,1137.0,3693.0
0383_02,2,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,0,7,55,2,0,0.0,0.0,0.0,0.0
0384_01,2,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,1,7,56,2,1,0.0,0.0,0.0,0.0
0384_02,2,0,1,14.0,0,3.0,0.0,881.0,25.0,0.0,1,7,56,2,1,909.0,0.0,227.25,881.0
0385_01,2,0,1,23.0,0,13.0,747.0,0.0,0.0,128.0,0,7,65,1,0,760.0,0.0,190.0,747.0
0387_01,2,1,1,49.0,0,0.0,0.0,0.0,0.0,0.0,0,7,66,1,1,0.0,0.0,0.0,0.0
0388_01,2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,0,7,57,2,0,0.0,0.0,0.0,0.0
0389_01,2,0,1,18.0,0,391.0,44.0,356.0,0.0,0.0,0,5,23,1,0,791.0,0.0,197.75,391.0
0391_01,1,0,2,27.0,1,69.0,5728.0,0.0,0.0,987.0,1,3,9,1,1,5797.0,0.0,1449.25,5728.0
0392_01,2,0,1,48.0,0,0.0,111.0,0.0,1508.0,0.0,0,5,24,1,1,1619.0,0.0,404.75,1508.0
0395_01,1,0,3,31.0,1,0.0,11003.0,552.0,8157.0,5688.0,0,2,17,1,1,19712.0,0.0,4928.0,11003.0
0395_02,1,0,3,61.0,0,1.0,608.0,0.0,3835.0,1.0,0,2,17,1,1,4444.0,0.0,1111.0,3835.0
0396_01,2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,1,7,59,2,1,0.0,0.0,0.0,0.0
0397_01,3,1,1,45.0,0,0.0,0.0,0.0,0.0,0.0,1,6,69,2,1,0.0,0.0,0.0,0.0
0398_01,3,0,1,22.0,0,28.0,420.0,36.0,6011.0,3.0,0,4,13,2,1,6495.0,28.0,1623.75,6011.0
0401_01,3,0,1,30.0,1,1056.0,0.0,0.0,0.0,0.0,0,4,14,2,0,1056.0,0.0,264.0,1056.0
0401_02,3,0,1,30.0,0,1770.0,0.0,0.0,13.0,0.0,0,4,14,2,1,1783.0,0.0,445.75,1770.0
0402_01,2,1,3,32.0,1,0.0,0.0,0.0,0.0,0.0,1,4,15,2,1,0.0,0.0,0.0,0.0
0403_01,3,0,1,43.0,1,353.0,896.0,0.0,0.0,2.0,1,4,13,1,0,1249.0,0.0,312.25,896.0
0405_01,2,0,3,17.0,0,177.0,458.08,0.0,310.0,7.0,0,6,89,1,1,945.0799999999999,0.0,236.26999999999998,458.08
0407_01,2,0,1,23.0,0,224.69,21.0,0.0,0.0,1699.0,0,7,69,1,1,245.69,0.0,61.4225,224.69
0407_02,2,0,1,20.0,0,0.0,465.0,0.0,5.0,223.0,0,6,90,1,0,470.0,0.0,117.5,465.0
0407_03,2,1,1,39.0,0,0.0,0.0,0.0,0.0,0.0,0,7,69,1,0,0.0,0.0,0.0,0.0
0408_01,3,0,1,35.0,0,1134.0,113.0,52.0,0.0,0.0,0,5,25,1,1,1299.0,0.0,324.75,1134.0
0409_01,3,0,1,31.0,0,0.0,0.0,1116.0,2.0,0.0,0,6,71,2,1,1118.0,0.0,279.5,1116.0
0410_01,2,0,3,21.0,0,0.0,150.0,0.0,567.0,0.0,0,6,72,2,0,717.0,0.0,179.25,567.0
0411_01,2,0,1,16.0,0,691.0,0.0,101.0,140.0,0.0,0,6,91,1,1,932.0,0.0,233.0,691.0
0412_01,1,0,1,60.0,0,0.0,7255.0,5952.0,1537.0,0.0,1,3,11,1,1,14744.0,0.0,3686.0,7255.0
0413_01,2,0,1,18.0,0,0.0,157.0,0.0,352.0,60.0,0,6,92,1,0,509.0,0.0,127.25,352.0
0415_01,2,1,1,42.0,0,0.0,0.0,0.0,0.0,0.0,0,7,60,2,0,0.0,0.0,0.0,0.0
0417_01,1,1,3,68.0,0,0.0,0.0,0.0,0.0,0.0,1,2,18,1,1,0.0,0.0,0.0,0.0
0417_02,1,0,3,22.0,0,0.0,1170.0,0.0,5467.0,1241.0,0,2,18,1,1,6637.0,0.0,1659.25,5467.0
0417_03,1,1,1,59.0,0,0.0,0.0,0.0,0.0,0.0,1,2,18,1,1,0.0,0.0,0.0,0.0
0423_01,1,0,1,28.82,0,8.0,3584.0,0.0,13.0,57.0,1,2,19,1,1,3605.0,0.0,901.25,3584.0
0425_01,3,0,1,37.0,0,1094.0,2.0,26.0,34.0,1.0,0,6,96,1,0,1156.0,2.0,289.0,1094.0
0425_02,3,1,1,3.0,0,0.0,0.0,0.0,0.0,0.0,1,6,96,1,1,0.0,0.0,0.0,0.0
0425_03,3,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,1,6,96,1,0,0.0,0.0,0.0,0.0
0427_01,1,0,1,31.0,0,417.0,458.08,7185.0,562.0,792.0,1,5,26,1,1,8622.08,417.0,2155.52,7185.0
0428_01,1,0,1,29.0,0,0.0,4118.0,0.0,715.0,3139.0,1,3,16,2,1,4833.0,0.0,1208.25,4118.0
0429_01,1,0,3,20.0,0,2.0,10116.0,0.0,2.0,225.0,1,1,5,2,0,10120.0,0.0,2530.0,10116.0
0429_02,1,1,3,46.0,0,0.0,0.0,0.0,0.0,0.0,1,1,5,2,1,0.0,0.0,0.0,0.0
0430_01,2,0,1,29.0,0,0.0,1026.0,0.0,16.0,0.0,1,6,75,2,0,1042.0,0.0,260.5,1026.0
0431_01,3,1,1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,6,97,1,0,0.0,0.0,0.0,0.0
0432_01,3,0,1,17.0,0,1483.0,10.0,0.0,0.0,0.0,0,6,76,2,1,1493.0,0.0,373.25,1483.0
0433_01,1,0,3,27.0,0,0.0,0.0,0.0,0.0,0.0,1,2,20,1,1,0.0,0.0,0.0,0.0
0433_02,1,0,1,47.0,0,4.0,891.0,0.0,2962.0,3656.0,0,2,20,1,0,3857.0,0.0,964.25,2962.0
0434_01,3,1,1,45.0,0,0.0,0.0,0.0,0.0,0.0,1,6,77,2,1,0.0,0.0,0.0,0.0
0435_01,2,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,1,7,62,2,0,0.0,0.0,0.0,0.0
0436_01,2,0,3,10.0,0,0.0,0.0,0.0,0.0,0.0,1,7,63,2,1,0.0,0.0,0.0,0.0
0436_02,2,0,2,56.0,0,46.0,11.0,0.0,622.0,0.0,0,7,63,2,0,679.0,0.0,169.75,622.0
0437_01,2,0,1,39.0,0,382.0,0.0,22.0,467.0,0.0,0,6,78,2,0,871.0,0.0,217.75,467.0
0437_02,2,0,2,40.0,0,7.0,0.0,840.0,26.0,0.0,0,6,78,2,0,873.0,0.0,218.25,840.0
0438_01,1,1,1,40.0,0,224.69,0.0,0.0,0.0,0.0,1,2,13,2,1,224.69,0.0,56.1725,224.69
0439_01,1,0,3,34.0,0,224.69,5637.0,45.0,1936.0,56.0,0,3,13,1,1,7842.69,45.0,1960.6725,5637.0
0441_01,2,0,3,32.0,0,0.0,0.0,0.0,722.0,0.0,0,6,79,2,0,722.0,0.0,180.5,722.0
0442_01,2,0,1,35.0,0,7.0,1043.0,0.0,0.0,0.0,0,6,98,1,0,1050.0,0.0,262.5,1043.0
0444_01,3,0,1,32.0,1,2484.0,429.0,102.0,0.0,0.0,0,4,15,1,1,3015.0,0.0,753.75,2484.0
0444_02,2,0,1,26.0,1,1869.0,0.0,136.0,0.0,0.0,0,6,99,1,1,2005.0,0.0,501.25,1869.0
0445_01,2,0,1,25.0,0,1352.0,0.0,0.0,24.0,799.0,0,6,80,2,0,1376.0,0.0,344.0,1352.0
0445_02,2,0,1,26.0,0,0.0,0.0,0.0,77.0,715.0,0,5,25,2,1,77.0,0.0,19.25,77.0
0446_01,1,1,3,22.0,0,0.0,0.0,0.0,0.0,0.0,1,2,21,1,0,0.0,0.0,0.0,0.0
0447_01,2,0,1,22.0,0,9.0,0.0,795.0,0.0,0.0,1,6,81,2,1,804.0,0.0,201.0,795.0
0448_01,2,0,1,24.0,0,757.0,0.0,0.0,32.0,0.0,0,5,27,1,0,789.0,0.0,197.25,757.0
0448_02,2,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,1,7,71,1,-1,0.0,0.0,0.0,0.0
0449_01,2,1,1,11.0,0,0.0,0.0,0.0,0.0,0.0,1,7,64,2,0,0.0,0.0,0.0,0.0
0452_01,3,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,1,5,26,2,1,0.0,0.0,0.0,0.0
0453_01,1,1,1,19.0,0,0.0,0.0,0.0,0.0,0.0,1,2,14,2,1,0.0,0.0,0.0,0.0
0453_02,1,1,3,34.0,0,0.0,0.0,0.0,0.0,0.0,1,6,427,2,1,0.0,0.0,0.0,0.0
0453_03,1,1,1,74.0,0,0.0,0.0,0.0,0.0,0.0,1,2,14,2,0,0.0,0.0,0.0,0.0
0454_01,1,0,3,28.0,1,5.0,4288.0,0.0,745.0,5.0,1,2,15,2,1,5038.0,0.0,1259.5,4288.0
0454_02,1,1,1,42.0,0,0.0,0.0,0.0,0.0,0.0,1,2,15,2,0,0.0,0.0,0.0,0.0
0454_03,1,1,1,43.0,0,0.0,0.0,0.0,0.0,0.0,1,2,15,2,1,0.0,0.0,0.0,0.0
0456_01,2,0,1,55.0,0,210.0,185.0,188.0,59.0,73.0,0,6,83,2,0,642.0,59.0,160.5,210.0
0457_01,2,0,2,19.0,0,0.0,0.0,747.0,26.0,0.0,1,7,72,1,0,773.0,0.0,193.25,747.0
0457_02,2,1,1,6.0,0,0.0,0.0,0.0,0.0,0.0,0,7,72,1,0,0.0,0.0,0.0,0.0
0457_03,2,0,1,7.0,0,0.0,0.0,0.0,0.0,0.0,0,7,72,1,0,0.0,0.0,0.0,0.0
0458_01,1,1,3,28.0,0,0.0,0.0,0.0,0.0,0.0,1,4,16,2,1,0.0,0.0,0.0,0.0
0459_01,2,0,1,15.0,0,2156.0,0.0,0.0,59.0,2.0,0,6,84,2,1,2215.0,0.0,553.75,2156.0
0460_01,2,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,1,7,65,2,0,0.0,0.0,0.0,0.0
0461_01,2,0,2,31.0,0,0.0,869.0,0.0,0.0,0.0,1,5,27,2,0,869.0,0.0,217.25,869.0
0461_02,2,0,1,22.0,0,0.0,70.0,182.0,612.0,20.0,1,6,85,2,1,864.0,0.0,216.0,612.0
0461_03,2,0,3,1.0,0,0.0,0.0,0.0,0.0,0.0,1,7,66,2,1,0.0,0.0,0.0,0.0
