PassengerId,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin_deck,Cabin_num,Cabin_side,TotalServices,Sex
0283_02,2,0,1,22.0,0,146.0,654.0,1.0,0.0,2.0,True,6,64,1,801.0,1.0
0285_01,1,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,True,5,16,1,0.0,0.0
0285_02,1,1,3,42.0,0,0.0,0.0,0.0,0.0,0.0,True,5,16,1,0.0,-1.0
0286_01,2,0,3,57.0,0,3.0,1281.0,29.0,162.0,13.0,False,6,65,1,1475.0,0.0
0287_01,1,1,3,39.0,0,0.0,0.0,0.0,0.0,0.0,True,6,427,2,0.0,0.0
0287_02,1,0,1,28.0,0,0.0,587.0,32.0,6.0,1460.0,False,2,12,1,625.0,-1.0
0288_01,2,0,3,19.0,0,0.0,0.0,0.0,0.0,828.0,False,6,55,2,0.0,1.0
0289_01,1,1,3,19.0,0,0.0,0.0,0.0,0.0,0.0,True,3,12,2,0.0,-1.0
0290_01,1,0,3,26.0,0,0.0,4458.0,0.0,1157.0,262.0,True,2,7,2,5615.0,-1.0
0290_02,1,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,True,2,7,2,0.0,1.0
0290_03,1,0,1,43.0,0,0.0,0.0,0.0,0.0,0.0,True,2,7,2,0.0,1.0
0290_04,1,0,3,9.0,0,0.0,0.0,0.0,0.0,0.0,True,2,7,2,0.0,1.0
0291_01,1,0,1,40.0,0,0.0,6500.0,88.0,1090.0,0.0,True,4,10,2,7678.0,-1.0
0294_01,1,1,1,50.0,0,0.0,0.0,0.0,311.14,0.0,True,2,8,2,311.14,-1.0
0297_01,2,0,1,24.0,0,90.0,2.0,1324.0,17.0,0.0,True,7,47,1,1433.0,0.0
0298_01,1,1,3,57.0,0,0.0,0.0,0.0,0.0,0.0,True,1,3,1,0.0,-1.0
0301_01,2,1,1,16.0,0,0.0,0.0,0.0,0.0,0.0,False,6,427,2,0.0,0.0
0302_01,2,0,1,23.0,0,0.0,0.0,15.0,0.0,1370.0,False,6,67,1,15.0,0.0
0303_01,2,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,True,7,41,2,0.0,-1.0
0304_01,1,0,1,28.0,0,0.0,422.0,0.0,1851.0,5166.0,False,5,18,2,2273.0,0.0
0305_01,1,0,3,23.0,0,0.0,584.0,0.0,20.0,2469.0,False,3,7,1,604.0,-1.0
0306_01,2,0,1,23.0,0,368.0,175.0,259.0,1.0,101.0,False,5,19,2,803.0,1.0
0307_01,2,0,1,18.0,0,0.0,0.0,1359.0,0.0,0.0,True,6,59,2,1359.0,0.0
0309_01,2,0,1,18.0,0,1194.0,0.0,157.0,6.0,0.0,False,6,60,2,1357.0,1.0
0310_01,1,0,1,67.0,0,224.69,230.0,0.0,4476.0,241.0,False,6,427,2,4930.69,1.0
0313_01,2,0,2,60.0,0,7.0,540.0,1.0,0.0,4.0,True,6,68,1,548.0,0.0
0313_02,2,1,3,28.82,0,0.0,0.0,174.73,0.0,0.0,True,7,50,1,174.73,1.0
0313_03,2,0,3,49.0,0,331.0,0.0,0.0,318.0,0.0,True,6,68,1,649.0,1.0
0313_04,2,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,True,7,50,1,0.0,1.0
0314_01,2,0,3,26.0,0,386.0,0.0,74.0,0.0,1330.0,False,7,51,1,460.0,1.0
0315_01,2,1,2,35.0,0,0.0,0.0,0.0,0.0,0.0,True,7,42,2,0.0,1.0
0316_01,1,0,1,24.0,0,0.0,2628.0,174.73,170.0,0.0,True,2,9,2,2972.73,0.0
0316_02,1,1,1,20.0,0,0.0,0.0,0.0,0.0,304.86,True,2,9,2,0.0,0.0
0320_01,2,0,1,18.0,0,0.0,2.0,0.0,311.14,0.0,False,7,44,2,313.14,0.0
0320_02,2,0,1,21.0,0,0.0,5.0,3.0,0.0,304.86,False,7,44,2,8.0,1.0
0321_01,2,0,1,59.0,1,1018.0,0.0,209.0,0.0,0.0,False,6,61,2,1227.0,-1.0
0322_01,2,1,2,13.0,0,0.0,0.0,0.0,0.0,0.0,False,7,45,2,0.0,0.0
0324_01,2,1,3,43.0,0,0.0,0.0,0.0,0.0,0.0,False,7,53,1,0.0,0.0
0326_01,2,1,1,29.0,0,0.0,0.0,0.0,0.0,0.0,False,7,47,2,0.0,1.0
0327_01,2,0,1,19.0,0,17.0,0.0,784.0,0.0,2.0,True,6,427,2,801.0,1.0
0330_01,1,0,1,2.0,0,0.0,0.0,0.0,0.0,0.0,True,3,14,2,0.0,0.0
0330_02,1,0,1,32.0,0,247.0,4651.0,0.0,46.0,202.0,True,3,14,2,4944.0,-1.0
0330_03,1,0,1,33.0,0,443.0,317.0,0.0,148.0,1260.0,False,3,14,2,908.0,-1.0
0331_01,2,0,1,25.0,0,0.0,0.0,251.0,0.0,552.0,False,6,72,1,251.0,0.0
0333_01,3,1,3,29.0,0,0.0,0.0,0.0,0.0,0.0,True,6,73,1,0.0,-1.0
0334_01,3,0,1,29.0,0,5715.0,2.0,211.0,1476.0,0.0,False,6,62,2,7404.0,-1.0
0336_01,2,0,1,44.0,0,695.0,1.0,16.0,0.0,0.0,False,6,74,1,712.0,0.0
0337_01,3,1,3,2.0,0,0.0,0.0,0.0,0.0,0.0,True,6,63,2,0.0,0.0
0337_02,3,0,1,19.0,0,417.0,349.0,634.0,3.0,1057.0,True,6,63,2,1403.0,1.0
0337_03,3,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,True,6,63,2,0.0,-1.0
0338_01,2,1,1,18.0,0,0.0,0.0,174.73,0.0,0.0,True,7,48,2,174.73,0.0
0340_01,1,1,3,38.0,0,0.0,0.0,0.0,0.0,0.0,True,2,10,2,0.0,-1.0
0341_01,2,1,2,5.0,0,0.0,0.0,0.0,0.0,0.0,False,7,57,1,0.0,0.0
0343_01,2,0,2,31.0,0,121.0,0.0,0.0,274.0,907.0,False,6,76,1,395.0,-1.0
0345_01,3,1,1,30.0,0,0.0,0.0,0.0,0.0,0.0,False,5,21,2,0.0,1.0
0346_01,2,1,3,15.0,0,0.0,0.0,0.0,0.0,0.0,True,7,59,1,0.0,0.0
0347_01,3,0,1,27.0,0,434.0,0.0,1434.0,0.0,0.0,False,6,64,2,1868.0,-1.0
0348_01,3,0,1,22.0,0,142.0,2876.0,202.0,3.0,0.0,True,4,12,1,3223.0,1.0
0348_02,3,0,1,36.0,0,520.0,0.0,1865.0,0.0,0.0,True,6,427,2,2385.0,1.0
0350_01,2,1,2,14.0,0,0.0,0.0,0.0,0.0,0.0,True,7,60,1,0.0,0.0
0352_01,3,0,1,23.0,0,2001.0,0.0,2975.0,0.0,0.0,False,6,78,1,4976.0,1.0
0355_01,2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,6,427,2,0.0,1.0
0356_01,1,1,3,36.0,0,0.0,0.0,0.0,0.0,0.0,True,2,15,1,0.0,-1.0
0357_01,2,0,1,41.0,0,224.69,1198.0,0.0,124.0,572.0,False,6,65,2,1546.69,1.0
0358_01,2,1,1,50.0,0,0.0,0.0,0.0,0.0,0.0,True,7,50,2,0.0,0.0
0358_02,2,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,True,7,50,2,0.0,1.0
0359_01,2,0,2,26.0,0,148.0,0.0,453.0,0.0,88.0,False,6,66,2,601.0,0.0
0360_01,2,0,1,15.0,0,358.0,212.0,33.0,0.0,112.0,False,6,67,2,603.0,-1.0
0361_01,2,0,3,33.0,0,0.0,36.0,0.0,280.0,417.0,True,6,68,2,316.0,0.0
0365_01,2,0,3,28.82,0,0.0,0.0,0.0,685.0,21.0,False,7,51,2,685.0,0.0
0368_01,3,0,1,26.0,0,2832.0,107.0,4447.0,15.0,4.0,False,6,82,1,7401.0,-1.0
0368_02,3,1,1,61.0,0,0.0,0.0,0.0,0.0,0.0,True,6,82,1,0.0,-1.0
0369_01,2,0,1,24.0,0,0.0,0.0,592.0,177.0,58.0,True,7,53,2,769.0,0.0
0370_01,2,0,1,30.0,0,0.0,95.0,0.0,441.0,1023.0,False,6,83,1,536.0,0.0
0371_01,3,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,6,84,1,0.0,-1.0
0372_01,2,0,1,24.0,0,0.0,5.0,0.0,2766.0,0.0,False,6,85,1,2771.0,-1.0
0373_01,2,1,1,41.0,0,0.0,0.0,0.0,0.0,0.0,False,7,62,1,0.0,-1.0
0375_01,2,0,1,20.0,0,0.0,0.0,558.0,0.0,230.0,False,5,22,1,558.0,0.0
0376_01,2,0,1,22.0,0,116.0,0.0,786.0,6.0,0.0,True,7,54,2,908.0,0.0
0377_01,1,0,3,63.0,0,0.0,1068.0,0.0,176.0,8188.0,False,3,15,2,1244.0,-1.0
0378_01,1,0,3,18.0,0,17.0,215.0,4.0,5132.0,697.0,False,2,11,2,5368.0,1.0
0378_02,1,1,3,21.0,0,0.0,0.0,0.0,0.0,0.0,True,2,11,2,0.0,1.0
0378_03,1,0,1,79.0,0,5649.0,235.0,7.0,2579.0,2175.0,False,2,11,2,8470.0,-1.0
0378_04,1,1,1,56.0,0,0.0,0.0,0.0,0.0,0.0,True,2,11,2,0.0,-1.0
0378_05,1,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,True,2,11,2,0.0,-1.0
0378_06,1,0,1,33.0,0,0.0,2491.0,6.0,1173.0,1059.0,False,2,11,2,3670.0,1.0
0378_07,1,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,True,2,11,2,0.0,0.0
0379_01,2,0,1,31.0,0,198.0,0.0,591.0,0.0,164.0,True,7,63,1,789.0,0.0
0380_01,1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,True,6,427,2,0.0,-1.0
0381_01,1,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,True,2,16,1,0.0,-1.0
0381_02,1,1,3,38.0,0,0.0,0.0,174.73,0.0,0.0,True,2,16,1,174.73,1.0
0382_01,2,0,1,23.0,0,348.0,0.0,0.0,4.0,368.0,False,7,64,1,352.0,0.0
0383_01,2,0,1,28.0,0,82.0,773.0,0.0,3693.0,140.0,False,7,55,2,4548.0,0.0
0383_02,2,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,False,7,55,2,0.0,0.0
0384_01,2,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,True,7,56,2,0.0,1.0
0384_02,2,0,1,14.0,0,3.0,0.0,881.0,25.0,0.0,True,7,56,2,909.0,1.0
0385_01,2,0,1,23.0,0,13.0,747.0,0.0,0.0,128.0,False,7,65,1,760.0,0.0
0387_01,2,1,1,49.0,0,0.0,0.0,0.0,0.0,0.0,False,7,66,1,0.0,1.0
0388_01,2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,False,7,57,2,0.0,0.0
0389_01,2,0,1,18.0,0,391.0,44.0,356.0,0.0,0.0,False,5,23,1,791.0,0.0
0391_01,1,0,2,27.0,1,69.0,5728.0,0.0,0.0,987.0,True,3,9,1,5797.0,1.0
0392_01,2,0,1,48.0,0,0.0,111.0,0.0,1508.0,0.0,False,5,24,1,1619.0,1.0
0395_01,1,0,3,31.0,1,0.0,11003.0,552.0,8157.0,5688.0,False,2,17,1,19712.0,-1.0
0395_02,1,0,3,61.0,0,1.0,608.0,0.0,3835.0,1.0,False,2,17,1,4444.0,-1.0
0396_01,2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,True,7,59,2,0.0,-1.0
0397_01,3,1,1,45.0,0,0.0,0.0,0.0,0.0,0.0,True,6,69,2,0.0,1.0
0398_01,3,0,1,22.0,0,28.0,420.0,36.0,6011.0,3.0,False,4,13,2,6495.0,1.0
0401_01,3,0,1,30.0,1,1056.0,0.0,0.0,0.0,0.0,False,4,14,2,1056.0,0.0
0401_02,3,0,1,30.0,0,1770.0,0.0,0.0,13.0,0.0,False,4,14,2,1783.0,-1.0
0402_01,2,1,3,32.0,1,0.0,0.0,0.0,0.0,0.0,True,4,15,2,0.0,1.0
0403_01,3,0,1,43.0,1,353.0,896.0,0.0,0.0,2.0,True,4,13,1,1249.0,1.0
0405_01,2,0,3,17.0,0,177.0,458.08,0.0,310.0,7.0,False,6,89,1,945.08,1.0
0407_01,2,0,1,23.0,0,224.69,21.0,0.0,0.0,1699.0,False,7,69,1,245.69,1.0
0407_02,2,0,1,20.0,0,0.0,465.0,0.0,5.0,223.0,False,6,90,1,470.0,0.0
0407_03,2,1,1,39.0,0,0.0,0.0,0.0,0.0,0.0,False,7,69,1,0.0,0.0
0408_01,3,0,1,35.0,0,1134.0,113.0,52.0,0.0,0.0,False,5,25,1,1299.0,1.0
0409_01,3,0,1,31.0,0,0.0,0.0,1116.0,2.0,0.0,False,6,71,2,1118.0,1.0
0410_01,2,0,3,21.0,0,0.0,150.0,0.0,567.0,0.0,False,6,72,2,717.0,0.0
0411_01,2,0,1,16.0,0,691.0,0.0,101.0,140.0,0.0,False,6,91,1,932.0,1.0
0412_01,1,0,1,60.0,0,0.0,7255.0,5952.0,1537.0,0.0,True,3,11,1,14744.0,1.0
0413_01,2,0,1,18.0,0,0.0,157.0,0.0,352.0,60.0,False,6,92,1,509.0,0.0
0415_01,2,1,1,42.0,0,0.0,0.0,0.0,0.0,0.0,False,7,60,2,0.0,0.0
0417_01,1,1,3,68.0,0,0.0,0.0,0.0,0.0,0.0,True,2,18,1,0.0,-1.0
0417_02,1,0,3,22.0,0,0.0,1170.0,0.0,5467.0,1241.0,False,2,18,1,6637.0,1.0
0417_03,1,1,1,59.0,0,0.0,0.0,0.0,0.0,0.0,True,2,18,1,0.0,-1.0
0423_01,1,0,1,28.82,0,8.0,3584.0,0.0,13.0,57.0,True,2,19,1,3605.0,-1.0
0425_01,3,0,1,37.0,0,1094.0,2.0,26.0,34.0,1.0,False,6,96,1,1156.0,1.0
0425_02,3,1,1,3.0,0,0.0,0.0,0.0,0.0,0.0,True,6,96,1,0.0,-1.0
0425_03,3,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,True,6,96,1,0.0,0.0
0427_01,1,0,1,31.0,0,417.0,458.08,7185.0,562.0,792.0,True,5,26,1,8622.08,1.0
0428_01,1,0,1,29.0,0,0.0,4118.0,0.0,715.0,3139.0,True,3,16,2,4833.0,-1.0
0429_01,1,0,3,20.0,0,2.0,10116.0,0.0,2.0,225.0,True,1,5,2,10120.0,0.0
0429_02,1,1,3,46.0,0,0.0,0.0,0.0,0.0,0.0,True,1,5,2,0.0,-1.0
0430_01,2,0,1,29.0,0,0.0,1026.0,0.0,16.0,0.0,True,6,75,2,1042.0,0.0
0431_01,3,1,1,43.0,0,0.0,0.0,0.0,0.0,0.0,True,6,97,1,0.0,1.0
0432_01,3,0,1,17.0,0,1483.0,10.0,0.0,0.0,0.0,False,6,76,2,1493.0,1.0
0433_01,1,0,3,27.0,0,0.0,0.0,0.0,0.0,0.0,True,2,20,1,0.0,-1.0
0433_02,1,0,1,47.0,0,4.0,891.0,0.0,2962.0,3656.0,False,2,20,1,3857.0,-1.0
0434_01,3,1,1,45.0,0,0.0,0.0,0.0,0.0,0.0,True,6,77,2,0.0,1.0
0435_01,2,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,True,7,62,2,0.0,0.0
0436_01,2,0,3,10.0,0,0.0,0.0,0.0,0.0,0.0,True,7,63,2,0.0,0.0
0436_02,2,0,2,56.0,0,46.0,11.0,0.0,622.0,0.0,False,7,63,2,679.0,0.0
0437_01,2,0,1,39.0,0,382.0,0.0,22.0,467.0,0.0,False,6,78,2,871.0,0.0
0437_02,2,0,2,40.0,0,7.0,0.0,840.0,26.0,0.0,False,6,78,2,873.0,0.0
0438_01,1,1,1,40.0,0,224.69,0.0,0.0,0.0,0.0,True,2,13,2,224.69,-1.0
0439_01,1,0,3,34.0,0,224.69,5637.0,45.0,1936.0,56.0,False,3,13,1,7842.69,-1.0
0441_01,2,0,3,32.0,0,0.0,0.0,0.0,722.0,0.0,False,6,79,2,722.0,0.0
0442_01,2,0,1,35.0,0,7.0,1043.0,0.0,0.0,0.0,False,6,98,1,1050.0,0.0
0444_01,3,0,1,32.0,1,2484.0,429.0,102.0,0.0,0.0,False,4,15,1,3015.0,-1.0
0444_02,2,0,1,26.0,1,1869.0,0.0,136.0,0.0,0.0,False,6,99,1,2005.0,1.0
0445_01,2,0,1,25.0,0,1352.0,0.0,0.0,24.0,799.0,False,6,80,2,1376.0,0.0
0445_02,2,0,1,26.0,0,0.0,0.0,0.0,77.0,715.0,False,5,25,2,77.0,1.0
0446_01,1,1,3,22.0,0,0.0,0.0,0.0,0.0,0.0,True,2,21,1,0.0,0.0
0447_01,2,0,1,22.0,0,9.0,0.0,795.0,0.0,0.0,True,6,81,2,804.0,1.0
0448_01,2,0,1,24.0,0,757.0,0.0,0.0,32.0,0.0,False,5,27,1,789.0,0.0
0448_02,2,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,True,7,71,1,0.0,-1.0
0449_01,2,1,1,11.0,0,0.0,0.0,0.0,0.0,0.0,True,7,64,2,0.0,0.0
0452_01,3,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,True,5,26,2,0.0,-1.0
0453_01,1,1,1,19.0,0,0.0,0.0,0.0,0.0,0.0,True,2,14,2,0.0,1.0
0453_02,1,1,3,34.0,0,0.0,0.0,0.0,0.0,0.0,True,6,427,2,0.0,1.0
0453_03,1,1,1,74.0,0,0.0,0.0,0.0,0.0,0.0,True,2,14,2,0.0,0.0
0454_01,1,0,3,28.0,1,5.0,4288.0,0.0,745.0,5.0,True,2,15,2,5038.0,1.0
0454_02,1,1,1,42.0,0,0.0,0.0,0.0,0.0,0.0,True,2,15,2,0.0,-1.0
0454_03,1,1,1,43.0,0,0.0,0.0,0.0,0.0,0.0,True,2,15,2,0.0,1.0
0456_01,2,0,1,55.0,0,210.0,185.0,188.0,59.0,73.0,False,6,83,2,642.0,0.0
0457_01,2,0,2,19.0,0,0.0,0.0,747.0,26.0,0.0,True,7,72,1,773.0,1.0
0457_02,2,1,1,6.0,0,0.0,0.0,0.0,0.0,0.0,False,7,72,1,0.0,0.0
0457_03,2,0,1,7.0,0,0.0,0.0,0.0,0.0,0.0,False,7,72,1,0.0,0.0
0458_01,1,1,3,28.0,0,0.0,0.0,0.0,0.0,0.0,True,4,16,2,0.0,1.0
0459_01,2,0,1,15.0,0,2156.0,0.0,0.0,59.0,2.0,False,6,84,2,2215.0,1.0
0460_01,2,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,True,7,65,2,0.0,0.0
0461_01,2,0,2,31.0,0,0.0,869.0,0.0,0.0,0.0,True,5,27,2,869.0,0.0
0461_02,2,0,1,22.0,0,0.0,70.0,182.0,612.0,20.0,True,6,85,2,864.0,1.0
0461_03,2,0,3,1.0,0,0.0,0.0,0.0,0.0,0.0,True,7,66,2,0.0,1.0
0462_01,2,1,1,50.0,0,0.0,0.0,0.0,0.0,0.0,False,7,67,2,0.0,0.0
0463_01,3,0,1,34.0,0,865.0,0.0,257.0,311.14,35.0,False,6,100,1,1433.14,1.0
0463_02,3,0,1,14.0,0,928.0,852.0,81.0,0.0,0.0,False,6,100,1,1861.0,-1.0
0465_01,2,0,1,19.0,0,4.0,10.0,0.0,1178.0,428.0,False,5,28,1,1192.0,1.0
0465_02,2,0,1,28.82,0,0.0,654.0,22.0,146.0,4.0,True,5,28,1,822.0,0.0
0466_01,2,0,1,36.0,0,0.0,0.0,863.0,1.0,1.0,False,6,101,1,864.0,0.0
0468_01,2,1,1,34.0,0,0.0,0.0,0.0,0.0,0.0,False,6,427,2,0.0,1.0
0470_01,3,1,3,25.0,0,0.0,0.0,0.0,0.0,304.86,True,6,86,2,0.0,1.0
0470_02,2,1,1,36.0,0,0.0,0.0,0.0,0.0,0.0,True,6,86,2,0.0,1.0
0471_01,1,0,1,16.0,0,0.0,45.0,2.0,5183.0,170.0,False,2,22,1,5230.0,-1.0
0471_02,1,0,3,30.0,0,0.0,7972.0,0.0,0.0,4.0,True,2,22,1,7972.0,-1.0
0472_01,2,0,2,37.0,0,0.0,10.0,544.0,9.0,299.0,False,6,87,2,563.0,1.0
0474_01,2,1,3,15.0,0,0.0,0.0,0.0,0.0,0.0,True,7,69,2,0.0,0.0
0475_01,2,0,1,36.0,0,0.0,0.0,38.0,9.0,943.0,False,5,29,1,47.0,1.0
0476_01,3,0,2,27.0,0,224.69,6.0,145.0,144.0,0.0,False,6,103,1,519.69,1.0
0476_02,3,1,1,27.0,0,0.0,0.0,0.0,0.0,0.0,True,6,103,1,0.0,1.0
0476_03,3,1,1,12.0,0,0.0,0.0,0.0,0.0,0.0,True,6,103,1,0.0,0.0
0477_01,2,0,1,22.0,0,0.0,5.0,0.0,1619.0,0.0,False,5,30,1,1624.0,1.0
0480_01,2,0,1,27.0,0,224.69,34.0,23.0,0.0,275.0,False,7,74,1,281.69,0.0
0481_01,2,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,True,7,70,2,0.0,0.0
0482_01,2,0,1,27.0,0,0.0,118.0,0.0,5.0,665.0,False,5,28,2,123.0,0.0
0482_02,2,0,1,28.0,0,0.0,14.0,0.0,0.0,615.0,False,6,88,2,14.0,1.0
0485_01,1,0,3,21.0,0,0.0,33.0,0.0,3348.0,55.0,False,2,17,2,3381.0,-1.0
0487_01,1,0,1,39.0,0,172.0,1794.0,12.0,4303.0,246.0,False,3,19,2,6281.0,-1.0
0488_01,2,1,2,28.0,0,0.0,0.0,174.73,0.0,0.0,False,7,76,1,174.73,0.0
0490_01,2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,True,7,71,2,0.0,0.0
0498_01,1,1,3,27.0,0,0.0,458.08,0.0,0.0,0.0,True,6,427,2,458.08,-1.0
0498_02,1,1,3,46.0,0,0.0,0.0,0.0,311.14,0.0,True,2,18,2,311.14,-1.0
0499_01,3,1,3,27.0,0,0.0,0.0,0.0,0.0,0.0,True,6,89,2,0.0,1.0
0499_02,3,0,1,21.0,0,0.0,0.0,0.0,0.0,0.0,False,5,29,2,0.0,-1.0
0500_01,3,0,3,21.0,0,513.0,0.0,1749.0,82.0,0.0,True,4,19,1,2344.0,1.0
0501_01,1,0,1,42.0,0,0.0,929.0,967.0,311.14,481.0,False,5,32,1,2207.14,-1.0
0502_01,3,0,1,22.0,0,10.0,0.0,817.0,471.0,0.0,False,6,427,2,1298.0,-1.0
0503_01,3,0,1,10.0,0,0.0,0.0,0.0,0.0,0.0,True,6,90,2,0.0,1.0
0503_02,3,0,1,43.0,0,1821.0,0.0,47.0,29.0,0.0,False,6,90,2,1897.0,1.0
0503_03,3,0,1,42.0,0,1246.0,35.0,16.0,0.0,0.0,False,5,31,2,1297.0,1.0
0504_01,1,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,True,2,19,2,0.0,-1.0
0504_02,1,1,3,54.0,0,0.0,0.0,0.0,0.0,0.0,True,2,19,2,0.0,-1.0
0504_03,1,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,True,2,19,2,0.0,-1.0
0504_04,1,0,1,64.0,0,0.0,1737.0,11.0,401.0,752.0,False,2,19,2,2149.0,0.0
0504_05,1,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,True,2,19,2,0.0,-1.0
0504_06,2,1,3,53.0,0,0.0,0.0,0.0,0.0,0.0,True,2,19,2,0.0,-1.0
0506_01,3,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,True,6,91,2,0.0,1.0
0507_01,2,0,1,39.0,0,0.0,0.0,0.0,0.0,0.0,True,7,74,2,0.0,1.0
0510_01,1,0,1,59.0,0,0.0,16521.0,0.0,323.0,0.0,True,3,16,1,16844.0,-1.0
0512_01,1,0,3,32.0,0,0.0,5755.0,0.0,59.0,122.0,True,4,18,2,5814.0,-1.0
0512_02,1,1,1,55.0,0,0.0,0.0,0.0,0.0,0.0,True,4,18,2,0.0,-1.0
0513_01,2,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,True,7,78,1,0.0,0.0
0515_01,1,1,1,50.0,0,0.0,0.0,0.0,0.0,0.0,True,2,20,2,0.0,-1.0
0516_01,1,0,3,55.0,0,113.0,2492.0,41.0,0.0,2376.0,False,1,6,2,2646.0,-1.0
0517_01,2,0,1,28.82,0,1445.0,0.0,1.0,2.0,73.0,False,6,109,1,1448.0,0.0
0518_01,2,1,1,35.0,0,0.0,0.0,0.0,0.0,0.0,True,6,92,2,0.0,0.0
0519_01,2,1,1,28.82,0,0.0,0.0,0.0,0.0,0.0,True,7,77,2,0.0,1.0
0520_01,2,0,1,55.0,0,62.0,458.08,0.0,0.0,304.86,False,7,78,2,520.0799999999999,1.0
0521_01,2,0,1,23.0,0,39.0,263.0,0.0,0.0,304.86,True,5,32,2,302.0,1.0
0522_01,2,0,1,42.0,0,0.0,0.0,750.0,0.0,156.0,False,5,33,1,750.0,-1.0
0523_01,2,0,1,35.0,0,553.0,213.0,1733.0,0.0,6.0,True,5,33,2,2499.0,0.0
0525_01,2,1,1,47.0,0,0.0,0.0,0.0,0.0,0.0,True,6,427,2,0.0,0.0
0527_01,3,0,3,28.82,0,1172.0,11.0,3.0,0.0,4.0,False,6,93,2,1186.0,-1.0
0527_02,3,1,1,34.0,0,0.0,0.0,0.0,0.0,0.0,True,6,93,2,0.0,1.0
0528_01,1,0,1,46.0,0,0.0,1119.0,0.0,3427.0,6595.0,False,3,17,1,4546.0,-1.0
0529_01,2,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,False,7,81,1,0.0,0.0
0531_01,2,1,3,1.0,0,0.0,0.0,0.0,0.0,0.0,False,7,82,1,0.0,0.0
0531_02,2,1,3,28.82,0,0.0,0.0,0.0,0.0,0.0,True,7,82,1,0.0,1.0
0533_01,3,0,1,33.0,0,20.0,0.0,384.0,557.0,0.0,False,4,21,1,961.0,1.0
0534_01,1,0,1,34.0,0,98.0,715.0,29.0,5732.0,1902.0,False,2,23,1,6574.0,-1.0
0534_02,1,0,1,49.0,0,3573.0,1308.0,316.0,641.0,25.0,False,2,23,1,5838.0,1.0
0537_01,2,0,1,22.0,0,0.0,5.0,0.0,320.0,352.0,False,7,83,1,325.0,1.0
0538_01,2,0,1,28.0,0,0.0,1073.0,0.0,0.0,5.0,True,6,110,1,1073.0,1.0
0539_01,1,1,1,28.82,0,0.0,0.0,174.73,0.0,0.0,True,3,18,1,174.73,1.0
0539_02,1,1,3,36.0,0,0.0,0.0,0.0,0.0,0.0,True,3,18,1,0.0,-1.0
0539_03,2,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,True,3,18,1,0.0,-1.0
0539_04,1,1,1,49.0,0,0.0,0.0,0.0,0.0,0.0,True,3,18,1,0.0,-1.0
0539_05,1,0,1,38.0,0,0.0,1793.0,479.0,9.0,4987.0,False,3,18,1,2281.0,-1.0
0540_01,3,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,True,6,95,2,0.0,0.0
0540_02,2,0,1,17.0,0,1471.0,0.0,0.0,45.0,16.0,False,6,95,2,1516.0,-1.0
0542_01,2,0,1,26.0,0,9.0,0.0,0.0,0.0,878.0,False,7,84,1,9.0,0.0
0545_01,2,0,1,23.0,0,59.0,0.0,0.0,681.0,0.0,False,6,111,1,740.0,0.0
0546_01,2,0,3,24.0,0,930.0,691.0,838.0,0.0,0.0,False,6,96,2,2459.0,0.0
0547_01,2,0,1,23.0,0,0.0,15.0,831.0,16.0,3.0,False,6,97,2,862.0,1.0
0548_01,2,0,1,24.0,0,0.0,86.0,704.0,0.0,1.0,True,5,36,2,790.0,0.0
0549_01,3,0,2,32.0,0,666.0,0.0,0.0,252.0,1.0,True,4,19,2,918.0,-1.0
0549_02,3,1,1,43.0,0,0.0,0.0,0.0,0.0,0.0,True,6,98,2,0.0,-1.0
