HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Cabin_deck,Cabin_num,Cabin_side,Transported
1,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,2,11,2,1
2,0,1,31.0,0,198.0,0.0,591.0,0.0,164.0,7,63,1,1
1,1,3,26.0,0,0.0,0.0,0.0,0.0,0.0,6,427,2,1
1,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,2,16,1,1
1,1,3,38.0,0,0.0,0.0,174.73,0.0,0.0,2,16,1,1
2,0,1,23.0,0,348.0,0.0,0.0,4.0,368.0,7,64,1,0
2,0,1,28.0,0,82.0,773.0,0.0,3693.0,140.0,7,55,2,0
2,1,2,34.0,0,0.0,0.0,0.0,0.0,0.0,7,55,2,0
2,0,3,0.0,0,0.0,0.0,0.0,0.0,0.0,7,56,2,1
2,0,1,14.0,0,3.0,0.0,881.0,25.0,0.0,7,56,2,1
2,0,1,23.0,0,13.0,747.0,0.0,0.0,128.0,7,65,1,0
2,1,1,49.0,0,0.0,0.0,0.0,0.0,0.0,7,66,1,0
2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,7,57,2,0
2,0,1,18.0,0,391.0,44.0,356.0,0.0,0.0,5,23,1,0
1,0,2,27.0,1,69.0,5728.0,0.0,0.0,987.0,3,9,1,1
2,0,1,48.0,0,0.0,111.0,0.0,1508.0,0.0,5,24,1,0
1,0,3,31.0,1,0.0,11003.0,552.0,8157.0,5688.0,2,17,1,0
1,0,3,61.0,0,1.0,608.0,0.0,3835.0,1.0,2,17,1,0
2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,7,59,2,1
3,1,1,45.0,0,0.0,0.0,0.0,0.0,0.0,6,69,2,1
3,0,1,22.0,0,28.0,420.0,36.0,6011.0,3.0,4,13,2,0
3,0,1,30.0,1,1056.0,0.0,0.0,0.0,0.0,4,14,2,0
3,0,1,30.0,0,1770.0,0.0,0.0,13.0,0.0,4,14,2,0
2,1,3,32.0,1,0.0,0.0,0.0,0.0,0.0,4,15,2,1
3,0,1,43.0,1,353.0,896.0,0.0,0.0,2.0,4,13,1,1
2,0,3,17.0,0,177.0,458.08,0.0,310.0,7.0,6,89,1,0
2,0,1,23.0,0,224.69,21.0,0.0,0.0,1699.0,7,69,1,0
2,0,1,20.0,0,0.0,465.0,0.0,5.0,223.0,6,90,1,0
2,1,1,39.0,0,0.0,0.0,0.0,0.0,0.0,7,69,1,0
3,0,1,35.0,0,1134.0,113.0,52.0,0.0,0.0,5,25,1,0
3,0,1,31.0,0,0.0,0.0,1116.0,2.0,0.0,6,71,2,0
2,0,3,21.0,0,0.0,150.0,0.0,567.0,0.0,6,72,2,0
2,0,1,16.0,0,691.0,0.0,101.0,140.0,0.0,6,91,1,0
1,0,1,60.0,0,0.0,7255.0,5952.0,1537.0,0.0,3,11,1,1
2,0,1,18.0,0,0.0,157.0,0.0,352.0,60.0,6,92,1,0
2,1,1,42.0,0,0.0,0.0,0.0,0.0,0.0,7,60,2,0
1,1,3,68.0,0,0.0,0.0,0.0,0.0,0.0,2,18,1,1
1,0,3,22.0,0,0.0,1170.0,0.0,5467.0,1241.0,2,18,1,0
1,1,1,59.0,0,0.0,0.0,0.0,0.0,0.0,2,18,1,1
1,0,1,28.82,0,8.0,3584.0,0.0,13.0,57.0,2,19,1,1
3,0,1,37.0,0,1094.0,2.0,26.0,34.0,1.0,6,96,1,0
3,1,1,3.0,0,0.0,0.0,0.0,0.0,0.0,6,96,1,1
3,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,6,96,1,1
1,0,1,31.0,0,417.0,458.08,7185.0,562.0,792.0,5,26,1,1
1,0,1,29.0,0,0.0,4118.0,0.0,715.0,3139.0,3,16,2,1
1,0,3,20.0,0,2.0,10116.0,0.0,2.0,225.0,1,5,2,1
1,1,3,46.0,0,0.0,0.0,0.0,0.0,0.0,1,5,2,1
2,0,1,29.0,0,0.0,1026.0,0.0,16.0,0.0,6,75,2,1
3,1,1,43.0,0,0.0,0.0,0.0,0.0,0.0,6,97,1,1
3,0,1,17.0,0,1483.0,10.0,0.0,0.0,0.0,6,76,2,0
1,0,3,27.0,0,0.0,0.0,0.0,0.0,0.0,2,20,1,1
1,0,1,47.0,0,4.0,891.0,0.0,2962.0,3656.0,2,20,1,0
3,1,1,45.0,0,0.0,0.0,0.0,0.0,0.0,6,77,2,1
2,1,1,17.0,0,0.0,0.0,0.0,0.0,0.0,7,62,2,1
2,0,3,10.0,0,0.0,0.0,0.0,0.0,0.0,7,63,2,1
2,0,2,56.0,0,46.0,11.0,0.0,622.0,0.0,7,63,2,0
2,0,1,39.0,0,382.0,0.0,22.0,467.0,0.0,6,78,2,0
2,0,2,40.0,0,7.0,0.0,840.0,26.0,0.0,6,78,2,0
1,1,1,40.0,0,224.69,0.0,0.0,0.0,0.0,2,13,2,1
1,0,3,34.0,0,224.69,5637.0,45.0,1936.0,56.0,3,13,1,0
2,0,3,32.0,0,0.0,0.0,0.0,722.0,0.0,6,79,2,0
2,0,1,35.0,0,7.0,1043.0,0.0,0.0,0.0,6,98,1,0
3,0,1,32.0,1,2484.0,429.0,102.0,0.0,0.0,4,15,1,0
2,0,1,26.0,1,1869.0,0.0,136.0,0.0,0.0,6,99,1,0
2,0,1,25.0,0,1352.0,0.0,0.0,24.0,799.0,6,80,2,0
2,0,1,26.0,0,0.0,0.0,0.0,77.0,715.0,5,25,2,0
1,1,3,22.0,0,0.0,0.0,0.0,0.0,0.0,2,21,1,1
2,0,1,22.0,0,9.0,0.0,795.0,0.0,0.0,6,81,2,1
2,0,1,24.0,0,757.0,0.0,0.0,32.0,0.0,5,27,1,0
2,1,2,32.0,0,0.0,0.0,0.0,0.0,0.0,7,71,1,1
2,1,1,11.0,0,0.0,0.0,0.0,0.0,0.0,7,64,2,1
3,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,5,26,2,1
1,1,1,19.0,0,0.0,0.0,0.0,0.0,0.0,2,14,2,1
1,1,3,34.0,0,0.0,0.0,0.0,0.0,0.0,6,427,2,1
1,1,1,74.0,0,0.0,0.0,0.0,0.0,0.0,2,14,2,1
1,0,3,28.0,1,5.0,4288.0,0.0,745.0,5.0,2,15,2,1
1,1,1,42.0,0,0.0,0.0,0.0,0.0,0.0,2,15,2,1
1,1,1,43.0,0,0.0,0.0,0.0,0.0,0.0,2,15,2,1
2,0,1,55.0,0,210.0,185.0,188.0,59.0,73.0,6,83,2,0
2,0,2,19.0,0,0.0,0.0,747.0,26.0,0.0,7,72,1,1
2,1,1,6.0,0,0.0,0.0,0.0,0.0,0.0,7,72,1,0
2,0,1,7.0,0,0.0,0.0,0.0,0.0,0.0,7,72,1,0
1,1,3,28.0,0,0.0,0.0,0.0,0.0,0.0,4,16,2,1
2,0,1,15.0,0,2156.0,0.0,0.0,59.0,2.0,6,84,2,0
2,1,2,24.0,0,0.0,0.0,0.0,0.0,0.0,7,65,2,1
2,0,2,31.0,0,0.0,869.0,0.0,0.0,0.0,5,27,2,1
2,0,1,22.0,0,0.0,70.0,182.0,612.0,20.0,6,85,2,1
2,0,3,1.0,0,0.0,0.0,0.0,0.0,0.0,7,66,2,1
2,1,1,50.0,0,0.0,0.0,0.0,0.0,0.0,7,67,2,0
3,0,1,34.0,0,865.0,0.0,257.0,311.14,35.0,6,100,1,0
3,0,1,14.0,0,928.0,852.0,81.0,0.0,0.0,6,100,1,0
2,0,1,19.0,0,4.0,10.0,0.0,1178.0,428.0,5,28,1,0
2,0,1,28.82,0,0.0,654.0,22.0,146.0,4.0,5,28,1,1
2,0,1,36.0,0,0.0,0.0,863.0,1.0,1.0,6,101,1,0
2,1,1,34.0,0,0.0,0.0,0.0,0.0,0.0,6,427,2,0
3,1,3,25.0,0,0.0,0.0,0.0,0.0,304.86,6,86,2,1
2,1,1,36.0,0,0.0,0.0,0.0,0.0,0.0,6,86,2,1
1,0,1,16.0,0,0.0,45.0,2.0,5183.0,170.0,2,22,1,0
1,0,3,30.0,0,0.0,7972.0,0.0,0.0,4.0,2,22,1,1
2,0,2,37.0,0,0.0,10.0,544.0,9.0,299.0,6,87,2,0
2,1,3,15.0,0,0.0,0.0,0.0,0.0,0.0,7,69,2,1
2,0,1,36.0,0,0.0,0.0,38.0,9.0,943.0,5,29,1,0
3,0,2,27.0,0,224.69,6.0,145.0,144.0,0.0,6,103,1,0
3,1,1,27.0,0,0.0,0.0,0.0,0.0,0.0,6,103,1,1
3,1,1,12.0,0,0.0,0.0,0.0,0.0,0.0,6,103,1,1
2,0,1,22.0,0,0.0,5.0,0.0,1619.0,0.0,5,30,1,0
2,0,1,27.0,0,224.69,34.0,23.0,0.0,275.0,7,74,1,0
2,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,7,70,2,1
2,0,1,27.0,0,0.0,118.0,0.0,5.0,665.0,5,28,2,0
2,0,1,28.0,0,0.0,14.0,0.0,0.0,615.0,6,88,2,0
1,0,3,21.0,0,0.0,33.0,0.0,3348.0,55.0,2,17,2,0
1,0,1,39.0,0,172.0,1794.0,12.0,4303.0,246.0,3,19,2,0
2,1,2,28.0,0,0.0,0.0,174.73,0.0,0.0,7,76,1,0
2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,7,71,2,1
1,1,3,27.0,0,0.0,458.08,0.0,0.0,0.0,6,427,2,1
1,1,3,46.0,0,0.0,0.0,0.0,311.14,0.0,2,18,2,1
3,1,3,27.0,0,0.0,0.0,0.0,0.0,0.0,6,89,2,1
3,0,1,21.0,0,0.0,0.0,0.0,0.0,0.0,5,29,2,0
3,0,3,21.0,0,513.0,0.0,1749.0,82.0,0.0,4,19,1,1
1,0,1,42.0,0,0.0,929.0,967.0,311.14,481.0,5,32,1,0
3,0,1,22.0,0,10.0,0.0,817.0,471.0,0.0,6,427,2,0
3,0,1,10.0,0,0.0,0.0,0.0,0.0,0.0,6,90,2,1
3,0,1,43.0,0,1821.0,0.0,47.0,29.0,0.0,6,90,2,0
3,0,1,42.0,0,1246.0,35.0,16.0,0.0,0.0,5,31,2,0
1,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,2,19,2,1
1,1,3,54.0,0,0.0,0.0,0.0,0.0,0.0,2,19,2,1
1,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,2,19,2,1
1,0,1,64.0,0,0.0,1737.0,11.0,401.0,752.0,2,19,2,0
1,1,3,18.0,0,0.0,0.0,0.0,0.0,0.0,2,19,2,1
2,1,3,53.0,0,0.0,0.0,0.0,0.0,0.0,2,19,2,1
3,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,6,91,2,1
2,0,1,39.0,0,0.0,0.0,0.0,0.0,0.0,7,74,2,1
1,0,1,59.0,0,0.0,16521.0,0.0,323.0,0.0,3,16,1,1
1,0,3,32.0,0,0.0,5755.0,0.0,59.0,122.0,4,18,2,1
1,1,1,55.0,0,0.0,0.0,0.0,0.0,0.0,4,18,2,1
2,1,2,21.0,0,0.0,0.0,0.0,0.0,0.0,7,78,1,1
1,1,1,50.0,0,0.0,0.0,0.0,0.0,0.0,2,20,2,1
1,0,3,55.0,0,113.0,2492.0,41.0,0.0,2376.0,1,6,2,0
2,0,1,28.82,0,1445.0,0.0,1.0,2.0,73.0,6,109,1,0
2,1,1,35.0,0,0.0,0.0,0.0,0.0,0.0,6,92,2,1
2,1,1,28.82,0,0.0,0.0,0.0,0.0,0.0,7,77,2,1
2,0,1,55.0,0,62.0,458.08,0.0,0.0,304.86,7,78,2,0
2,0,1,23.0,0,39.0,263.0,0.0,0.0,304.86,5,32,2,1
2,0,1,42.0,0,0.0,0.0,750.0,0.0,156.0,5,33,1,0
2,0,1,35.0,0,553.0,213.0,1733.0,0.0,6.0,5,33,2,1
2,1,1,47.0,0,0.0,0.0,0.0,0.0,0.0,6,427,2,1
3,0,3,28.82,0,1172.0,11.0,3.0,0.0,4.0,6,93,2,0
3,1,1,34.0,0,0.0,0.0,0.0,0.0,0.0,6,93,2,1
1,0,1,46.0,0,0.0,1119.0,0.0,3427.0,6595.0,3,17,1,0
2,1,2,26.0,0,0.0,0.0,0.0,0.0,0.0,7,81,1,0
2,1,3,1.0,0,0.0,0.0,0.0,0.0,0.0,7,82,1,0
2,1,3,28.82,0,0.0,0.0,0.0,0.0,0.0,7,82,1,1
3,0,1,33.0,0,20.0,0.0,384.0,557.0,0.0,4,21,1,0
1,0,1,34.0,0,98.0,715.0,29.0,5732.0,1902.0,2,23,1,0
1,0,1,49.0,0,3573.0,1308.0,316.0,641.0,25.0,2,23,1,0
2,0,1,22.0,0,0.0,5.0,0.0,320.0,352.0,7,83,1,0
2,0,1,28.0,0,0.0,1073.0,0.0,0.0,5.0,6,110,1,1
1,1,1,28.82,0,0.0,0.0,174.73,0.0,0.0,3,18,1,1
1,1,3,36.0,0,0.0,0.0,0.0,0.0,0.0,3,18,1,1
2,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,3,18,1,1
1,1,1,49.0,0,0.0,0.0,0.0,0.0,0.0,3,18,1,1
1,0,1,38.0,0,0.0,1793.0,479.0,9.0,4987.0,3,18,1,0
3,1,1,31.0,0,0.0,0.0,0.0,0.0,0.0,6,95,2,1
2,0,1,17.0,0,1471.0,0.0,0.0,45.0,16.0,6,95,2,0
2,0,1,26.0,0,9.0,0.0,0.0,0.0,878.0,7,84,1,0
2,0,1,23.0,0,59.0,0.0,0.0,681.0,0.0,6,111,1,0
2,0,3,24.0,0,930.0,691.0,838.0,0.0,0.0,6,96,2,0
2,0,1,23.0,0,0.0,15.0,831.0,16.0,3.0,6,97,2,0
2,0,1,24.0,0,0.0,86.0,704.0,0.0,1.0,5,36,2,1
3,0,2,32.0,0,666.0,0.0,0.0,252.0,1.0,4,19,2,1
3,1,1,43.0,0,0.0,0.0,0.0,0.0,0.0,6,98,2,1
2,0,1,23.0,0,13.0,12.0,0.0,762.0,0.0,6,99,2,1
2,0,1,42.0,0,126.0,0.0,266.0,445.0,12.0,7,80,2,0
1,1,3,29.0,0,0.0,0.0,0.0,0.0,0.0,3,21,2,1
1,1,1,40.0,0,0.0,0.0,0.0,0.0,0.0,3,19,1,1
1,0,1,37.0,0,0.0,6506.0,0.0,764.0,0.0,3,19,1,1
1,1,3,61.0,0,0.0,0.0,0.0,0.0,0.0,3,20,1,1
1,0,1,33.0,0,0.0,165.0,1.0,2525.0,0.0,3,20,1,0
2,0,1,19.0,0,0.0,1428.0,0.0,1.0,19.0,6,100,2,1
2,0,2,21.0,0,0.0,12.0,580.0,0.0,79.0,6,102,2,0
2,0,1,4.0,0,0.0,0.0,0.0,0.0,0.0,7,81,2,0
2,0,2,12.0,0,0.0,0.0,0.0,0.0,0.0,7,81,2,1
2,0,1,44.0,0,1440.0,293.0,74.0,32.0,0.0,6,103,2,1
2,0,1,22.0,0,0.0,0.0,332.0,442.0,0.0,7,82,2,0
3,0,3,33.0,0,840.0,642.0,402.0,21.0,0.0,6,114,1,0
1,1,3,32.0,0,0.0,0.0,0.0,0.0,0.0,2,24,1,1
1,1,1,28.0,0,0.0,0.0,0.0,0.0,0.0,2,24,1,1
1,0,1,28.0,0,0.0,410.0,2.0,1354.0,3695.0,2,24,1,0
3,0,1,31.0,0,697.0,0.0,612.0,0.0,0.0,6,115,1,0
3,1,1,13.0,0,0.0,0.0,0.0,0.0,0.0,5,37,2,1
2,1,1,14.0,0,0.0,0.0,0.0,0.0,0.0,7,83,2,1
1,0,1,33.0,0,1908.0,33.0,0.0,1.0,4.0,4,20,2,0
1,1,3,28.82,0,0.0,0.0,0.0,0.0,304.86,4,20,2,1
2,0,1,23.0,0,0.0,334.0,310.0,0.0,0.0,6,116,1,1
1,0,1,36.0,1,530.0,5085.0,1.0,146.0,872.0,3,22,2,1
1,1,3,22.0,0,0.0,0.0,0.0,0.0,0.0,3,21,1,1
1,1,1,19.0,0,0.0,0.0,0.0,0.0,0.0,3,21,1,0
1,1,1,42.0,0,0.0,0.0,0.0,0.0,0.0,3,21,1,1
1,1,1,30.0,0,0.0,0.0,0.0,0.0,304.86,3,21,1,1
1,1,3,16.0,0,0.0,0.0,0.0,0.0,0.0,3,21,1,1
1,0,1,55.0,0,0.0,1542.0,0.0,1814.0,1568.0,3,21,1,0
1,1,1,55.0,0,0.0,0.0,0.0,0.0,0.0,3,21,1,1
2,0,1,19.0,0,1911.0,0.0,21.0,854.0,0.0,6,105,2,0
2,0,1,28.82,0,14.0,809.0,25.0,54.0,304.86,6,117,1,0
1,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,5,34,1,1
2,0,1,21.0,0,0.0,458.08,625.0,110.0,0.0,6,107,2,0
2,0,1,65.0,0,0.0,0.0,521.0,105.0,0.0,7,86,1,0
2,0,1,55.0,0,53.0,790.0,37.0,0.0,0.0,6,108,2,1
2,0,1,50.0,0,224.69,233.0,0.0,0.0,0.0,7,85,2,0
2,1,1,49.0,0,0.0,0.0,0.0,0.0,0.0,7,87,1,1
2,0,1,22.0,0,0.0,0.0,601.0,183.0,4.0,5,38,2,0
3,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,6,118,1,1
3,1,1,3.0,0,0.0,0.0,0.0,0.0,0.0,6,109,2,1
3,1,1,0.0,0,0.0,0.0,0.0,0.0,0.0,6,109,2,1
3,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,6,109,2,1
3,1,1,48.0,0,0.0,0.0,0.0,0.0,0.0,6,120,1,1
3,1,1,5.0,0,0.0,0.0,0.0,0.0,0.0,6,120,1,1
3,0,1,23.0,0,2648.0,0.0,1092.0,0.0,0.0,4,22,1,0
1,1,1,53.0,0,0.0,0.0,0.0,0.0,0.0,4,23,1,1
3,0,1,18.0,0,5.0,25.0,616.0,0.0,1042.0,6,121,1,0
2,1,2,20.0,0,0.0,0.0,0.0,0.0,0.0,7,89,1,0
2,0,1,23.0,0,234.0,1.0,551.0,0.0,1.0,5,35,1,0
2,0,1,48.0,0,801.0,2.0,0.0,1.0,973.0,7,90,1,0
2,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,7,86,2,0
3,0,1,28.82,0,43.0,152.0,182.0,1.0,2005.0,4,24,1,0
2,0,3,9.0,0,0.0,0.0,0.0,0.0,0.0,7,87,2,0
2,0,1,24.0,0,224.69,4.0,0.0,670.0,113.0,5,39,2,0
3,0,1,46.0,0,21.0,0.0,2155.0,422.0,304.86,6,123,1,1
2,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,7,91,1,1
2,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,7,91,1,0
2,1,1,19.0,0,0.0,0.0,174.73,0.0,304.86,7,89,2,0
3,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,6,124,1,1
3,0,1,4.0,0,0.0,458.08,0.0,0.0,0.0,6,124,1,1
3,0,1,26.0,0,1252.0,0.0,46.0,124.0,6.0,6,124,1,0
3,1,1,9.0,0,0.0,0.0,0.0,0.0,0.0,6,124,1,1
1,0,1,24.0,0,0.0,3385.0,826.0,9.0,793.0,3,23,2,1
3,1,1,24.0,0,0.0,0.0,0.0,0.0,0.0,6,125,1,1
3,0,1,25.0,0,0.0,0.0,0.0,0.0,0.0,5,36,1,0
3,1,1,21.0,0,0.0,0.0,0.0,0.0,0.0,6,125,1,1
2,0,1,21.0,0,0.0,0.0,12.0,0.0,747.0,6,126,1,0
1,0,1,37.0,0,27.0,654.0,10.0,881.0,9568.0,3,22,1,0
1,0,3,44.0,0,434.0,3113.0,19.0,311.14,892.0,3,22,1,0
1,0,1,43.0,0,4.0,1111.0,118.0,1852.0,304.86,3,22,1,0
2,0,1,7.0,0,0.0,0.0,0.0,0.0,0.0,7,94,1,1
3,0,1,33.0,0,149.0,0.0,174.73,0.0,109.0,6,128,1,0
2,0,1,24.0,0,0.0,458.08,229.0,502.0,5.0,6,129,1,0
2,1,2,31.0,0,0.0,0.0,0.0,0.0,0.0,7,90,2,1
1,1,1,27.0,1,0.0,0.0,0.0,0.0,0.0,2,25,1,1
2,0,1,34.0,0,0.0,0.0,0.0,311.14,0.0,7,91,2,1
2,1,1,58.0,0,0.0,0.0,0.0,0.0,0.0,7,92,2,0
2,0,1,7.0,0,0.0,0.0,0.0,0.0,0.0,7,92,2,1
2,1,3,3.0,0,0.0,0.0,0.0,0.0,0.0,7,92,2,1
2,0,3,21.0,0,0.0,0.0,908.0,49.0,0.0,7,95,1,1
2,0,2,21.0,0,1.0,368.0,0.0,0.0,388.0,6,131,1,0
1,1,1,39.0,0,0.0,0.0,0.0,0.0,0.0,3,24,2,1
1,1,3,43.0,0,0.0,0.0,0.0,0.0,0.0,3,24,2,1
2,1,1,22.0,0,0.0,0.0,0.0,0.0,0.0,7,93,2,1
2,0,1,44.0,0,103.0,0.0,18.0,1197.0,1.0,6,133,1,1
2,0,1,38.0,0,0.0,0.0,0.0,1018.0,0.0,7,96,1,0
3,1,1,32.0,0,0.0,0.0,0.0,0.0,0.0,6,112,2,1
3,1,1,55.0,0,0.0,0.0,0.0,0.0,0.0,6,113,2,1
3,0,2,31.0,1,629.0,0.0,0.0,150.0,0.0,4,25,1,0
2,0,1,39.0,0,0.0,1496.0,0.0,140.0,383.0,6,135,1,0
2,0,1,35.0,0,0.0,1778.0,0.0,0.0,0.0,7,94,2,1
2,0,1,37.0,0,614.0,0.0,50.0,11.0,319.0,5,43,2,0
2,0,3,13.0,0,0.0,7.0,0.0,339.0,359.0,6,136,1,0
2,0,1,21.0,0,0.0,0.0,7.0,675.0,0.0,6,136,1,0
3,0,1,20.0,0,0.0,0.0,0.0,0.0,0.0,5,44,2,0
1,1,3,20.0,0,0.0,0.0,0.0,0.0,0.0,2,28,1,1
2,0,1,63.0,0,0.0,123.0,956.0,25.0,304.86,6,137,1,1
2,0,1,36.0,0,2.0,0.0,0.0,1958.0,19.0,6,114,2,0
1,0,3,29.0,0,0.0,3344.0,0.0,118.0,972.0,3,25,2,1
1,0,3,36.0,0,0.0,4967.0,82.0,1517.0,575.0,3,25,2,1
1,0,1,79.0,0,0.0,0.0,0.0,2210.0,2.0,3,25,2,0
1,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,3,25,2,1
1,1,3,30.0,0,0.0,0.0,0.0,0.0,0.0,3,25,2,1
3,0,1,19.0,0,1019.0,266.0,141.0,0.0,0.0,6,138,1,1
1,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,5,38,1,1
2,0,1,20.0,0,1724.0,0.0,0.0,1.0,0.0,7,98,1,0
1,1,3,38.0,0,0.0,0.0,0.0,0.0,0.0,3,26,2,1
3,1,1,7.0,0,0.0,0.0,0.0,0.0,0.0,6,115,2,1
3,1,1,58.0,0,0.0,0.0,0.0,0.0,0.0,6,115,2,1
3,0,1,33.0,0,105.0,0.0,1087.0,0.0,0.0,6,115,2,0
2,1,2,3.0,0,0.0,0.0,0.0,0.0,0.0,7,95,2,1
3,0,1,39.0,0,0.0,0.0,0.0,0.0,0.0,5,45,2,1
3,0,1,37.0,0,237.0,2.0,708.0,0.0,0.0,5,39,1,1
2,0,1,32.0,0,0.0,0.0,0.0,768.0,3.0,7,101,1,0
2,0,1,28.0,0,0.0,863.0,0.0,17.0,0.0,6,117,2,1
2,0,1,38.0,0,0.0,8.0,736.0,140.0,0.0,7,97,2,0
2,0,2,21.0,0,0.0,576.0,1.0,20.0,304.86,6,118,2,0
2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,7,98,2,1
2,1,1,15.0,0,0.0,0.0,0.0,0.0,0.0,7,99,2,0
1,0,1,44.0,0,0.0,2506.0,0.0,1360.0,722.0,3,23,1,0
2,0,1,44.0,0,86.0,525.0,16.0,49.0,39.0,6,140,1,1
1,0,1,36.0,0,0.0,0.0,0.0,4507.0,5689.0,5,46,2,0
2,0,1,28.0,0,224.69,0.0,7104.0,0.0,0.0,6,141,1,1
3,0,1,15.0,0,1264.0,0.0,2.0,23.0,0.0,6,141,1,0
2,0,1,45.0,0,0.0,25.0,87.0,989.0,482.0,6,142,1,0
2,0,1,26.0,0,0.0,530.0,2.0,9.0,403.0,6,143,1,0
2,1,2,46.0,0,0.0,0.0,0.0,0.0,0.0,7,102,1,1
2,0,1,25.0,0,1.0,0.0,38.0,7.0,740.0,7,103,1,0
2,1,2,46.0,0,0.0,0.0,0.0,0.0,0.0,7,101,2,0
2,1,1,15.0,0,0.0,0.0,0.0,0.0,0.0,7,102,2,0
2,1,1,37.0,0,0.0,0.0,0.0,0.0,0.0,7,103,2,0
2,0,1,20.0,0,224.69,215.0,0.0,541.0,0.0,7,104,2,0
2,1,2,45.0,0,0.0,0.0,0.0,0.0,0.0,7,105,1,0
2,1,1,7.0,0,0.0,0.0,0.0,0.0,0.0,7,105,1,0
2,1,1,5.0,0,0.0,0.0,0.0,0.0,0.0,7,105,1,0
3,1,1,38.0,0,0.0,0.0,0.0,0.0,0.0,6,121,2,1
3,0,1,30.0,0,269.0,96.0,252.0,0.0,0.0,6,144,1,0
3,0,1,28.82,0,0.0,0.0,0.0,0.0,0.0,6,145,1,1
3,0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,6,145,1,1
3,1,1,20.0,0,0.0,0.0,0.0,0.0,0.0,6,145,1,1
2,0,1,41.0,0,1.0,922.0,4.0,55.0,15.0,5,41,1,0
3,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,6,146,1,1
3,0,1,29.0,1,3887.0,0.0,174.73,12.0,0.0,4,30,1,0
3,0,1,19.0,0,3097.0,0.0,9.0,0.0,213.0,4,23,2,0
3,0,1,34.0,0,1973.0,0.0,97.0,41.0,3.0,5,48,2,0
1,1,1,36.0,0,0.0,0.0,0.0,0.0,0.0,2,25,2,1
3,1,1,54.0,0,0.0,0.0,0.0,0.0,0.0,6,122,2,1
3,0,1,19.0,0,164.0,0.0,783.0,0.0,0.0,5,49,2,0
3,0,1,21.0,0,505.0,0.0,1952.0,0.0,0.0,6,123,2,0
3,1,1,23.0,0,0.0,0.0,0.0,0.0,0.0,5,49,2,1
1,1,3,35.0,0,0.0,0.0,0.0,311.14,0.0,6,427,2,1
1,0,1,34.0,0,0.0,3488.0,0.0,4343.0,38.0,3,27,2,0
2,0,1,22.0,0,0.0,581.0,226.0,74.0,0.0,7,107,2,1
2,0,3,24.0,0,21.0,0.0,689.0,12.0,0.0,6,147,1,1
3,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,6,126,2,1
3,0,3,24.0,0,2698.0,0.0,301.0,8.0,5.0,4,24,2,0
1,1,1,33.0,0,0.0,0.0,0.0,0.0,0.0,4,25,2,1
2,0,1,24.0,0,121.0,237.0,4.0,387.0,54.0,6,127,2,0
2,1,1,18.0,0,0.0,0.0,0.0,0.0,0.0,7,108,2,1
2,1,1,19.0,0,0.0,0.0,0.0,0.0,0.0,7,107,1,1
2,0,3,43.0,0,0.0,0.0,722.0,0.0,0.0,6,149,1,1
2,1,1,44.0,0,0.0,0.0,174.73,0.0,0.0,7,109,2,1
1,0,3,25.0,0,0.0,4949.0,0.0,452.0,15.0,1,7,2,1
1,1,3,25.0,0,0.0,458.08,0.0,0.0,0.0,1,7,2,1
1,1,3,23.0,0,0.0,0.0,174.73,0.0,0.0,6,427,2,1
3,0,1,23.0,0,1695.0,0.0,0.0,31.0,349.0,5,42,1,0
3,0,1,20.0,0,457.0,0.0,170.0,1132.0,0.0,6,150,1,0
3,0,1,2.0,0,0.0,0.0,0.0,0.0,0.0,6,150,1,1
2,0,1,26.0,0,1577.0,2.0,0.0,30.0,0.0,5,50,2,0
2,1,2,38.0,0,0.0,0.0,0.0,0.0,0.0,7,109,1,1
2,0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,7,109,1,0
2,0,1,12.0,0,0.0,0.0,174.73,0.0,0.0,7,109,1,1
